MES;DIA;PROVINCIA;CANTÓN;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ENERO;DOMINGO;ZAMORA CHINCHIPE;YACUAMBI;16:00 A 16:59;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;EL ORO;ARENILLAS;16:00 A 16:59;RURAL;0;4;4;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;DAULE;16:00 A 16:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;AZUAY;PAUTE;17:00 A 17:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;GUAYAQUIL;17:00 A 17:59;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;DOMINGO;EL ORO;PASAJE;17:00 A 17:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;PORTOVIEJO;18:00 A 18:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;LOJA;LOJA;18:00 A 18:59;RURAL;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;MANABÍ;PORTOVIEJO;18:00 A 18:59;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;GUAYAQUIL;18:00 A 18:59;URBANA;1;0;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;DOMINGO;GUAYAS;NOBOL;19:00 A 19:59;URBANA;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;PICHINCHA;QUITO;19:00 A 19:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;DOMINGO;PICHINCHA;MEJIA;20:00 A 20:59;RURAL;2;0;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;GUAYAS;SAMBORONDON;20:00 A 20:59;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;SANTA ELENA;SALINAS;20:00 A 20:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;NARANJAL;20:00 A 20:59;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;PICHINCHA;QUITO;20:00 A 20:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;PICHINCHA;QUITO;20:00 A 20:59;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;DOMINGO;MANABÍ;MANTA;20:00 A 20:59;URBANA;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;EL ORO;PASAJE;21:00 A 21:59;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;SANTA LUCIA;21:00 A 21:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;TUNGURAHUA;AMBATO;21:00 A 21:59;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;PICHINCHA;QUITO;21:00 A 21:59;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;SANTA ELENA;SANTA ELENA;21:00 A 21:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;EL EMPALME;21:00 A 21:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;3;3;VOLCAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;LOS RÍOS;BABAHOYO;23:00 A 23:59;URBANA;0;1;1;CAÍDA DE PASAJEROS;DAÑOS MECÁNICOS
ENERO;DOMINGO;LOS RÍOS;VENTANAS;23:00 A 23:59;RURAL;0;0;0;OTROS;OTRAS CAUSAS
ENERO;DOMINGO;PICHINCHA;QUITO;23:00 A 23:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;00:00 A 00:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;EL ORO;ARENILLAS;03:00 A 03:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;IMBABURA;IBARRA;04:00 A 04:59;URBANA;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;LOS RÍOS;BABAHOYO;04:00 A 04:59;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;BALAO;05:00 A 05:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;PICHINCHA;QUITO;05:00 A 05:59;URBANA;0;0;0;OTROS;EXCESO VELOCIDAD
ENERO;LUNES;CHIMBORAZO;RIOBAMBA;05:00 A 05:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;06:00 A 06:59;URBANA;0;0;0;OTROS;EXCESO VELOCIDAD
ENERO;LUNES;SUCUMBÍOS;SHUSHUFINDI;06:00 A 06:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;SAMBORONDON;08:00 A 08:59;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;MANTA;08:00 A 08:59;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;08:00 A 08:59;RURAL;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;CHIMBORAZO;GUANO;08:00 A 08:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;LOS RÍOS;BABAHOYO;09:00 A 09:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;EL ORO;MACHALA;10:00 A 10:59;URBANA;0;2;2;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;PICHINCHA;QUITO;11:00 A 11:59;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;11:00 A 11:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;TUNGURAHUA;AMBATO;11:00 A 11:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;LOS RÍOS;QUEVEDO;12:00 A 12:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;CHOQUES;OTRAS CAUSAS
ENERO;LUNES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;1;0;1;ATROPELLOS;OTRAS CAUSAS
ENERO;LUNES;PICHINCHA;QUITO;13:00 A 13:59;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;AZUAY;GUALACEO;13:00 A 13:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;0;0;ESTRELLAMIENTOS;OTRAS CAUSAS
ENERO;LUNES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;PICHINCHA;QUITO;14:00 A 14:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;15:00 A 15:59;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;TUNGURAHUA;AMBATO;15:00 A 15:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;MONTECRISTI;15:00 A 15:59;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;LOJA;LOJA;15:00 A 15:59;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
ENERO;LUNES;GUAYAS;DAULE;15:00 A 15:59;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;TUNGURAHUA;AMBATO;15:00 A 15:59;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;LUNES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;EL ORO;ARENILLAS;16:00 A 16:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;LOS RÍOS;QUEVEDO;17:00 A 17:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;17:00 A 17:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;LOS RÍOS;QUEVEDO;17:00 A 17:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;MANABÍ;SANTA ANA;18:00 A 18:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;GUAYAS;SAN JACINTO DE YAGUACHI;18:00 A 18:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;LOS RÍOS;BABAHOYO;18:00 A 18:59;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;LOS RÍOS;MOCACHE;18:00 A 18:59;URBANA;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;PAJAN;19:00 A 19:59;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;CHIMBORAZO;RIOBAMBA;20:00 A 20:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;1;0;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;CHIMBORAZO;RIOBAMBA;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;1;2;3;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;4;4;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;GUAYAS;SAN JACINTO DE YAGUACHI;04:00 A 04:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;06:00 A 06:59;URBANA;0;1;1;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;MEJIA;06:00 A 06:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;EL ORO;EL GUABO;06:00 A 06:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;IMBABURA;COTACACHI;06:00 A 06:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;TUNGURAHUA;AMBATO;07:00 A 07:59;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MARTES;EL ORO;MACHALA;07:00 A 07:59;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MARTES;PASTAZA;PASTAZA;07:00 A 07:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;07:00 A 07:59;URBANA;0;0;0;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;MANABÍ;SUCRE;07:00 A 07:59;RURAL;3;1;4;PÉRDIDA DE PISTA;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;08:00 A 08:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;08:00 A 08:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;08:00 A 08:59;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;MILAGRO;08:00 A 08:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;TUNGURAHUA;AMBATO;09:00 A 09:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;10:00 A 10:59;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;0;0;PÉRDIDA DE PISTA;DAÑOS MECÁNICOS
ENERO;MARTES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;DAULE;11:00 A 11:59;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;QUITO;12:00 A 12:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;13:00 A 13:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;AZUAY;CUENCA;14:00 A 14:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;14:00 A 14:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;14:00 A 14:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;SANTA ELENA;SANTA ELENA;15:00 A 15:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;EL ORO;MACHALA;15:00 A 15:59;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;15:00 A 15:59;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;MARTES;BOLÍVAR;GUARANDA;15:00 A 15:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;TUNGURAHUA;AMBATO;16:00 A 16:59;URBANA;0;0;0;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MARTES;AZUAY;CUENCA;17:00 A 17:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;NARANJAL;17:00 A 17:59;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;TUNGURAHUA;AMBATO;17:00 A 17:59;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;TUNGURAHUA;AMBATO;17:00 A 17:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;DAULE;18:00 A 18:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;SAMBORONDON;18:00 A 18:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;18:00 A 18:59;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;DAULE;18:00 A 18:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;GUAYAS;MILAGRO;19:00 A 19:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;PLAYAS;19:00 A 19:59;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;BABAHOYO;19:00 A 19:59;RURAL;0;1;1;CHOQUES;MAL ESTADO DE LA VÍA
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;19:00 A 19:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;QUITO;20:00 A 20:59;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;AZUAY;SANTA ISABEL;22:00 A 22:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;TUNGURAHUA;AMBATO;23:00 A 23:59;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;MARTES;GUAYAS;GUAYAQUIL;23:00 A 23:59;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;BOLÍVAR;GUARANDA;00:00 A 00:59;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;QUEVEDO;01:00 A 01:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;SAN JACINTO DE YAGUACHI;02:00 A 02:59;RURAL;0;0;0;OTROS;OTRAS CAUSAS
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;07:00 A 07:59;URBANA;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;DAULE;07:00 A 07:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;GUAYAS;NARANJAL;07:00 A 07:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;08:00 A 08:59;URBANA;0;2;2;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;NOBOL;09:00 A 09:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;PICHINCHA;QUITO;09:00 A 09:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;10:00 A 10:59;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;SANTA ELENA;SALINAS;10:00 A 10:59;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MIÉRCOLES;IMBABURA;IBARRA;11:00 A 11:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;IMBABURA;IBARRA;11:00 A 11:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;ESMERALDAS;SAN LORENZO;12:00 A 12:59;RURAL;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;ORELLANA;LORETO;13:00 A 13:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;TUNGURAHUA;AMBATO;13:00 A 13:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;CARCHI;TULCAN;14:00 A 14:59;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;14:00 A 14:59;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;MIÉRCOLES;AZUAY;CUENCA;14:00 A 14:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;EL ORO;MACHALA;15:00 A 15:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;MANABÍ;MANTA;15:00 A 15:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;MANABÍ;PORTOVIEJO;17:00 A 17:59;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;MOCACHE;17:00 A 17:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;17:00 A 17:59;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;CHIMBORAZO;RIOBAMBA;18:00 A 18:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;EL EMPALME;19:00 A 19:59;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;19:00 A 19:59;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;20:00 A 20:59;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SANTA ELENA;SALINAS;21:00 A 21:59;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
